;"Cycle number";Hour;Minute;Second;"CTD - Pressure (dbar)";"CTD - Temperature (°C)";"CTD - Salinity (PSU)";"CTD - Salinity correction (°C)";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;27;6423;47;7;0.4;3.835;34.828;3.822
;;;;;0.9;3.832;34.828;3.838
;;;;;2.4;3.837;34.828;3.835
;;;;;3.9;3.839;34.827;3.830
;;;;;5.2;3.842;34.827;3.841
;;;;;5.7;3.838;34.828;3.841
;;;;;5.2;3.839;34.828;3.835
;;;;;4.5;3.841;34.829;3.838
;;;;;3.9;3.839;34.828;3.838
;;;;;1.7;3.836;34.830;3.841
;;;;;1000.0;0.000;0.000;-5.000;;;;;
