;"Cycle number";"Cycle day (day)";"Cycle hour (minute)";"Type (0:Ev 1:Pump)";"Hour (minute)";"Pressure (dbar)";"Activation delay (cs)";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;27;257;675;0;109;115;10
;;;;0;134;140;97
;;;;0;264;402;38
;;;;0;394;594;27
;;;;0;494;753;16
;;;;0;579;878;6
;;;;0;644;932;5
;;;;0;13653;980;5
;;;;0;13688;1028;35
;;;;0;13823;1329;30
;;;;0;13948;1622;15
;;;;0;14048;1795;8
;;;;0;14128;1891;5;;
;27;257;675;0;14183;1950;5
;;;;1;14313;2017;720
;;;;1;14315;2010;720
;;;;1;14347;1837;720
;;;;1;14382;1650;720
;;;;1;14416;1458;720
;;;;1;14458;1220;720
;;;;1;14514;899;720
;;;;1;14550;694;720
;;;;1;14578;537;720
;;;;1;14632;210;720
;;;;1;14680;2;24000
;;;;0;0;0;0;;
