,Cycle number,Profile number,Phase number,1st sample date,Pressure (dbar),C1 phase (°),C2 phase (°),Temperature (°C)
715,1,1,5,2022-06-24 22:38:30,0.8,34.998,6.886,16.903
716,1,1,5,2022-06-24 22:38:30,0.8,34.994,6.886,16.896
717,1,1,5,2022-06-24 22:38:30,0.8,34.986,6.886,16.903
718,1,1,5,2022-06-24 22:38:30,0.9,34.991,6.888,16.902
719,1,1,5,2022-06-24 22:38:30,0.9,34.987,6.886,16.886
720,1,1,5,2022-06-24 22:38:30,0.9,34.98,6.885,16.915
721,1,1,5,2022-06-24 22:41:50,0.9,34.969,6.885,16.917
722,1,1,5,2022-06-24 22:41:50,1.0,34.972,6.885,16.922
723,1,1,5,2022-06-24 22:41:50,1.0,34.967,6.885,16.916
724,1,1,5,2022-06-24 22:41:50,1.1,34.963,6.886,16.916
725,1,1,5,2022-06-24 22:41:50,1.1,34.958,6.885,16.923
726,1,1,5,2022-06-24 22:41:50,1.1,34.96,6.888,16.925
727,1,1,5,2022-06-24 22:41:50,1.2,34.96,6.885,16.929
728,1,1,5,2022-06-24 22:41:50,1.2,34.956,6.887,16.922
729,1,1,5,2022-06-24 22:41:50,1.2,34.95,6.884,16.92
730,1,1,5,2022-06-24 22:41:50,1.2,34.948,6.885,16.921
731,1,1,5,2022-06-24 22:45:10,1.2,34.952,6.886,16.93
732,1,1,5,2022-06-24 22:45:10,1.2,34.95,6.885,16.924
733,1,1,5,2022-06-24 22:45:10,1.4,34.952,6.886,16.93
734,1,1,5,2022-06-24 22:45:10,1.5,34.942,6.884,16.926
735,1,1,5,2022-06-24 22:45:10,1.5,34.942,6.884,16.918
736,1,1,5,2022-06-24 22:45:10,1.5,34.936,6.884,16.929
737,1,1,5,2022-06-24 22:45:10,1.5,34.936,6.884,16.935
738,1,1,5,2022-06-24 22:45:10,1.5,34.934,6.884,16.937
739,1,1,5,2022-06-24 22:45:10,1.5,34.937,6.884,16.924
740,1,1,5,2022-06-24 22:45:10,1.5,34.936,6.885,16.938
741,1,1,5,2022-06-24 22:48:30,1.5,34.938,6.887,16.939
742,1,1,5,2022-06-24 22:48:30,1.5,34.94,6.887,16.923
743,1,1,5,2022-06-24 22:48:30,1.5,34.934,6.885,16.912
744,1,1,5,2022-06-24 22:48:30,1.5,34.933,6.888,16.939
745,1,1,5,2022-06-24 22:48:30,1.6,34.931,6.885,16.939
746,1,1,5,2022-06-24 22:48:30,1.6,34.927,6.884,16.938
747,1,1,5,2022-06-24 22:48:30,1.7,34.93,6.885,16.92
748,1,1,5,2022-06-24 22:48:30,1.7,34.924,6.886,16.937
749,1,1,5,2022-06-24 22:48:30,1.7,34.923,6.884,16.947
750,1,1,5,2022-06-24 22:48:30,1.8,34.924,6.884,16.93
751,1,1,9,2022-06-25 00:54:44,1.7,34.922,6.886,16.94
752,1,1,9,2022-06-25 00:54:44,1.8,34.922,6.884,16.936
753,1,1,9,2022-06-25 00:54:44,1.8,34.92,6.883,16.949
754,1,1,9,2022-06-25 00:54:44,2.5,34.939,6.884,16.748
760,1,1,9,2022-06-25 00:54:44,33.0,42.994,6.271,4.118
761,1,1,9,2022-06-25 00:56:25,33.0,43.026,6.284,4.114
762,1,1,9,2022-06-25 00:56:25,33.0,43.048,6.296,4.112
763,1,1,9,2022-06-25 00:56:25,32.9,43.066,6.307,4.113
764,1,1,9,2022-06-25 00:56:25,32.9,43.083,6.318,4.12
765,1,1,9,2022-06-25 00:56:25,33.0,43.098,6.327,4.124
766,1,1,9,2022-06-25 00:56:25,32.9,43.113,6.335,4.116
767,1,1,9,2022-06-25 00:56:25,33.0,43.123,6.341,4.116
768,1,1,9,2022-06-25 00:56:25,32.9,43.136,6.347,4.12
769,1,1,9,2022-06-25 00:56:25,33.0,43.146,6.352,4.121
770,1,1,9,2022-06-25 00:56:25,32.9,43.156,6.354,4.121
771,1,1,9,2022-06-25 00:58:05,33.0,43.161,6.359,4.138
772,1,1,9,2022-06-25 00:58:05,32.9,43.167,6.36,4.145
773,1,1,9,2022-06-25 00:58:05,33.0,43.172,6.363,4.13
774,1,1,9,2022-06-25 00:58:05,32.9,43.178,6.364,4.128
775,1,1,9,2022-06-25 00:58:05,32.9,43.182,6.364,4.131
776,1,1,9,2022-06-25 00:58:05,32.9,43.186,6.366,4.132
777,1,1,9,2022-06-25 00:58:05,32.9,43.19,6.366,4.13
778,1,1,9,2022-06-25 00:58:05,33.0,43.192,6.366,4.138
779,1,1,9,2022-06-25 00:58:05,33.0,43.189,6.365,4.152
780,1,1,9,2022-06-25 00:58:05,33.0,43.194,6.366,4.153
781,1,1,9,2022-06-25 00:59:45,32.9,43.196,6.366,4.137
782,1,1,9,2022-06-25 00:59:45,32.9,43.199,6.365,4.138
783,1,1,9,2022-06-25 00:59:45,33.0,43.2,6.365,4.138
784,1,1,9,2022-06-25 00:59:45,33.0,43.203,6.365,4.134
785,1,1,9,2022-06-25 00:59:45,32.9,43.203,6.365,4.145
786,1,1,9,2022-06-25 00:59:45,32.9,43.202,6.365,4.155
787,1,1,9,2022-06-25 00:59:45,33.0,43.202,6.364,4.159
788,1,1,9,2022-06-25 00:59:45,32.9,43.204,6.363,4.136
789,1,1,9,2022-06-25 00:59:45,32.9,43.205,6.362,4.136
790,1,1,9,2022-06-25 00:59:45,32.9,43.207,6.361,4.135
791,1,1,9,2022-06-25 01:01:25,33.0,43.21,6.361,4.134
792,1,1,9,2022-06-25 01:01:25,32.9,43.207,6.36,4.144
793,1,1,9,2022-06-25 01:01:25,32.9,43.203,6.36,4.16
794,1,1,9,2022-06-25 01:01:25,33.0,43.204,6.36,4.161
795,1,1,9,2022-06-25 01:01:25,32.9,43.208,6.359,4.137
796,1,1,9,2022-06-25 01:01:25,32.9,43.207,6.357,4.135
797,1,1,9,2022-06-25 01:01:25,33.0,43.207,6.358,4.133
798,1,1,9,2022-06-25 01:01:25,32.9,43.21,6.357,4.131
799,1,1,9,2022-06-25 01:01:25,32.9,43.21,6.357,4.141
800,1,1,9,2022-06-25 01:01:25,33.0,43.206,6.356,4.155
801,1,1,9,2022-06-25 01:03:05,33.0,43.208,6.355,4.159
802,1,1,9,2022-06-25 01:03:05,32.9,43.21,6.355,4.137
803,1,1,9,2022-06-25 01:03:05,32.9,43.209,6.354,4.135
804,1,1,9,2022-06-25 01:03:05,33.0,43.21,6.353,4.135
805,1,1,9,2022-06-25 01:03:05,32.9,43.212,6.354,4.137
806,1,1,9,2022-06-25 01:03:05,33.0,43.21,6.352,4.151
807,1,1,9,2022-06-25 01:03:05,32.9,43.206,6.352,4.165
808,1,1,9,2022-06-25 01:03:05,33.0,43.205,6.351,4.145
809,1,1,9,2022-06-25 01:03:05,33.0,43.208,6.35,4.139
810,1,1,9,2022-06-25 01:03:05,32.9,43.208,6.349,4.137
811,1,1,9,2022-06-25 01:04:45,33.0,43.21,6.349,4.136
812,1,1,9,2022-06-25 01:04:45,32.9,43.208,6.349,4.139
813,1,1,9,2022-06-25 01:04:45,32.9,43.202,6.348,4.167
814,1,1,9,2022-06-25 01:04:45,33.0,43.203,6.347,4.157
815,1,1,9,2022-06-25 01:04:45,32.9,43.204,6.348,4.138
816,1,1,9,2022-06-25 01:04:45,32.9,43.204,6.346,4.136
817,1,1,9,2022-06-25 01:04:45,33.0,43.206,6.346,4.134
818,1,1,9,2022-06-25 01:04:45,33.0,43.205,6.345,4.132
819,1,1,9,2022-06-25 01:04:45,32.9,43.207,6.345,4.138
820,1,1,9,2022-06-25 01:04:45,32.9,43.205,6.345,4.157
821,1,1,9,2022-06-25 01:06:25,32.9,43.204,6.342,4.153
822,1,1,9,2022-06-25 01:06:25,32.9,43.202,6.342,4.138
823,1,1,9,2022-06-25 01:06:25,33.0,43.204,6.343,4.136
824,1,1,9,2022-06-25 01:06:25,32.9,43.205,6.344,4.135
825,1,1,9,2022-06-25 01:06:25,32.9,43.205,6.341,4.134
826,1,1,9,2022-06-25 01:06:25,33.0,43.206,6.341,4.136
827,1,1,9,2022-06-25 01:06:25,33.0,43.203,6.341,4.145
828,1,1,9,2022-06-25 01:06:25,32.9,43.201,6.341,4.16
829,1,1,9,2022-06-25 01:06:25,33.0,43.2,6.34,4.167
830,1,1,9,2022-06-25 01:06:25,32.9,43.202,6.338,4.152
831,1,1,9,2022-06-25 01:08:05,32.9,43.202,6.339,4.14
832,1,1,9,2022-06-25 01:08:05,33.0,43.203,6.339,4.137
833,1,1,9,2022-06-25 01:08:05,32.9,43.202,6.338,4.136
834,1,1,9,2022-06-25 01:08:05,33.0,43.203,6.337,4.134
835,1,1,9,2022-06-25 01:08:05,33.0,43.203,6.337,4.135
836,1,1,9,2022-06-25 01:08:05,32.9,43.203,6.338,4.143
837,1,1,9,2022-06-25 01:08:05,33.0,43.201,6.336,4.165
838,1,1,9,2022-06-25 01:08:05,32.9,43.199,6.335,4.162
839,1,1,9,2022-06-25 01:08:05,33.0,43.202,6.335,4.143
840,1,1,9,2022-06-25 01:08:05,33.0,43.203,6.335,4.134
841,1,1,9,2022-06-25 01:09:45,32.9,43.204,6.334,4.137
842,1,1,9,2022-06-25 01:09:45,32.9,43.204,6.334,4.129
843,1,1,9,2022-06-25 01:09:45,33.0,43.206,6.333,4.126
844,1,1,9,2022-06-25 01:09:45,32.9,43.205,6.334,4.128
845,1,1,9,2022-06-25 01:09:45,32.9,43.206,6.333,4.138
846,1,1,9,2022-06-25 01:09:45,33.0,43.204,6.332,4.148
847,1,1,9,2022-06-25 01:09:45,32.9,43.206,6.332,4.131
848,1,1,9,2022-06-25 01:09:45,32.9,43.206,6.331,4.132
849,1,1,9,2022-06-25 01:09:45,33.0,43.204,6.331,4.132
850,1,1,9,2022-06-25 01:09:45,32.9,43.206,6.33,4.126
851,1,1,9,2022-06-25 01:11:25,32.9,43.211,6.33,4.122
852,1,1,9,2022-06-25 01:11:25,33.0,43.212,6.33,4.124
853,1,1,9,2022-06-25 01:11:25,32.9,43.21,6.329,4.129
854,1,1,9,2022-06-25 01:11:25,32.9,43.209,6.329,4.126
855,1,1,9,2022-06-25 01:11:25,33.0,43.21,6.329,4.127
856,1,1,9,2022-06-25 01:11:25,32.9,43.208,6.328,4.123
857,1,1,9,2022-06-25 01:11:25,32.9,43.208,6.328,4.121
858,1,1,9,2022-06-25 01:11:25,33.0,43.211,6.328,4.117
859,1,1,9,2022-06-25 01:11:25,32.9,43.213,6.327,4.117
860,1,1,9,2022-06-25 01:11:25,32.9,43.215,6.327,4.119
861,1,1,9,2022-06-25 01:13:05,33.0,43.214,6.326,4.12
862,1,1,9,2022-06-25 01:13:05,32.9,43.216,6.325,4.116
863,1,1,9,2022-06-25 01:13:05,32.9,43.214,6.325,4.113
864,1,1,9,2022-06-25 01:13:05,32.9,43.214,6.324,4.114
865,1,1,9,2022-06-25 01:13:05,32.9,43.214,6.325,4.115
866,1,1,9,2022-06-25 01:13:05,33.0,43.215,6.323,4.114
867,1,1,9,2022-06-25 01:13:05,32.9,43.218,6.323,4.115
868,1,1,9,2022-06-25 01:13:05,33.0,43.219,6.323,4.116
869,1,1,9,2022-06-25 01:13:05,32.9,43.22,6.323,4.118
870,1,1,9,2022-06-25 01:13:05,33.0,43.22,6.322,4.119
871,1,1,9,2022-06-25 01:14:45,32.9,43.219,6.322,4.122
872,1,1,9,2022-06-25 01:14:45,32.9,43.217,6.322,4.122
873,1,1,9,2022-06-25 01:14:45,32.9,43.22,6.321,4.118
874,1,1,9,2022-06-25 01:14:45,32.5,43.22,6.321,4.113
875,1,1,9,2022-06-25 01:14:45,32.2,43.219,6.32,4.123
876,1,1,9,2022-06-25 01:14:45,31.6,43.214,6.32,4.136
877,1,1,9,2022-06-25 01:14:45,31.1,43.199,6.319,4.183
878,1,1,9,2022-06-25 01:14:45,30.4,43.175,6.32,4.221
879,1,1,9,2022-06-25 01:14:45,29.8,43.148,6.319,4.265
880,1,1,9,2022-06-25 01:14:45,29.0,43.121,6.32,4.29
881,1,1,9,2022-06-25 01:16:25,28.3,43.083,6.319,4.35
882,1,1,9,2022-06-25 01:16:25,27.6,43.051,6.319,4.396
883,1,1,9,2022-06-25 01:16:25,27.0,43.01,6.319,4.467
884,1,1,9,2022-06-25 01:16:25,26.3,42.964,6.321,4.532
885,1,1,9,2022-06-25 01:16:25,25.5,42.901,6.32,4.602
886,1,1,9,2022-06-25 01:16:25,24.7,42.832,6.32,4.671
887,1,1,9,2022-06-25 01:16:25,23.6,42.761,6.322,4.774
888,1,1,9,2022-06-25 01:16:25,22.7,42.657,6.325,5.041
889,1,1,9,2022-06-25 01:16:25,21.7,42.499,6.326,5.384
890,1,1,9,2022-06-25 01:16:25,20.6,42.3,6.329,5.676
891,1,1,9,2022-06-25 01:18:05,19.5,42.12,6.336,5.971
892,1,1,9,2022-06-25 01:18:05,18.6,41.925,6.343,6.381
893,1,1,9,2022-06-25 01:18:05,17.7,41.774,6.356,6.516
894,1,1,9,2022-06-25 01:18:05,16.8,41.637,6.366,6.574
895,1,1,9,2022-06-25 01:18:05,15.8,41.466,6.377,6.852
896,1,1,9,2022-06-25 01:18:05,15.3,41.296,6.388,7.043
897,1,1,9,2022-06-25 01:18:05,15.1,41.16,6.4,7.178
898,1,1,9,2022-06-25 01:18:05,15.2,41.076,6.409,7.202
899,1,1,9,2022-06-25 01:18:05,15.1,41.004,6.42,7.226
900,1,1,9,2022-06-25 01:18:05,15.1,40.942,6.431,7.249
901,1,1,9,2022-06-25 01:19:45,15.1,40.881,6.438,7.273
902,1,1,9,2022-06-25 01:19:45,15.2,40.83,6.448,7.276
903,1,1,9,2022-06-25 01:19:45,15.2,40.805,6.455,7.234
904,1,1,9,2022-06-25 01:19:45,15.1,40.785,6.458,7.205
905,1,1,9,2022-06-25 01:19:45,15.1,40.771,6.462,7.186
906,1,1,9,2022-06-25 01:19:45,15.0,40.756,6.467,7.183
907,1,1,9,2022-06-25 01:19:45,15.1,40.742,6.469,7.179
908,1,1,9,2022-06-25 01:19:45,15.1,40.73,6.47,7.181
909,1,1,9,2022-06-25 01:19:45,15.1,40.721,6.471,7.184
910,1,1,9,2022-06-25 01:19:45,15.0,40.687,6.472,7.301
911,1,1,9,2022-06-25 01:21:25,14.8,40.654,6.473,7.32
912,1,1,9,2022-06-25 01:21:25,14.7,40.625,6.475,7.334
913,1,1,9,2022-06-25 01:21:25,14.7,40.6,6.476,7.342
914,1,1,9,2022-06-25 01:21:25,14.7,40.582,6.478,7.343
915,1,1,9,2022-06-25 01:21:25,14.8,40.568,6.48,7.344
916,1,1,9,2022-06-25 01:21:25,14.7,40.556,6.48,7.347
917,1,1,9,2022-06-25 01:21:25,14.7,40.544,6.481,7.352
918,1,1,9,2022-06-25 01:21:25,14.7,40.534,6.481,7.355
919,1,1,9,2022-06-25 01:21:25,14.6,40.526,6.482,7.359
920,1,1,9,2022-06-25 01:21:25,14.5,40.52,6.482,7.361
921,1,1,9,2022-06-25 01:23:05,14.4,40.51,6.482,7.393
922,1,1,9,2022-06-25 01:23:05,14.1,40.483,6.482,7.469
923,1,1,9,2022-06-25 01:23:05,13.8,40.436,6.481,7.618
924,1,1,9,2022-06-25 01:23:05,13.7,40.389,6.485,7.731
925,1,1,9,2022-06-25 01:23:05,13.5,40.317,6.485,7.949
926,1,1,9,2022-06-25 01:23:05,13.3,40.258,6.488,8.09
927,1,1,9,2022-06-25 01:23:05,13.3,40.205,6.493,8.146
928,1,1,9,2022-06-25 01:23:05,13.2,40.153,6.496,8.28
929,1,1,9,2022-06-25 01:23:05,13.0,40.089,6.502,8.504
930,1,1,9,2022-06-25 01:23:05,12.8,40.033,6.507,8.661
931,1,1,9,2022-06-25 01:24:45,12.7,39.973,6.514,8.724
932,1,1,9,2022-06-25 01:24:45,12.5,39.925,6.52,8.765
933,1,1,9,2022-06-25 01:24:45,12.0,39.874,6.524,8.828
934,1,1,9,2022-06-25 01:24:45,11.3,39.785,6.532,9.069
935,1,1,9,2022-06-25 01:24:45,10.5,39.692,6.535,9.272
936,1,1,9,2022-06-25 01:24:45,9.8,39.595,6.543,9.398
937,1,1,9,2022-06-25 01:24:45,8.8,39.261,6.55,10.692
938,1,1,9,2022-06-25 01:24:45,7.7,38.94,6.559,10.921
939,1,1,9,2022-06-25 01:24:45,6.7,38.519,6.575,11.976
940,1,1,9,2022-06-25 01:24:45,5.6,37.99,6.653,13.079
941,1,1,9,2022-06-25 01:26:25,4.8,37.198,6.675,14.358
942,1,1,9,2022-06-25 01:26:25,4.4,36.67,6.703,15.311
943,1,1,9,2022-06-25 01:26:25,4.4,36.375,6.738,15.5
944,1,1,9,2022-06-25 01:26:25,4.4,36.201,6.776,15.551
945,1,1,9,2022-06-25 01:26:25,4.4,36.051,6.803,15.594
946,1,1,9,2022-06-25 01:26:25,4.4,35.966,6.829,15.641
947,1,1,9,2022-06-25 01:26:25,4.4,35.876,6.85,15.66
948,1,1,9,2022-06-25 01:26:25,4.4,35.821,6.868,15.683
949,1,1,9,2022-06-25 01:26:25,4.3,35.77,6.885,15.698
950,1,1,9,2022-06-25 01:26:25,4.3,35.719,6.899,15.726
951,1,1,9,2022-06-25 01:28:05,4.3,35.689,6.909,15.746
952,1,1,9,2022-06-25 01:28:05,4.3,35.662,6.917,15.739
953,1,1,9,2022-06-25 01:28:05,4.3,35.639,6.923,15.766
954,1,1,9,2022-06-25 01:28:05,4.3,35.629,6.928,15.737
955,1,1,9,2022-06-25 01:28:05,4.2,35.602,6.933,15.773
956,1,1,9,2022-06-25 01:28:05,4.2,35.589,6.936,15.805
957,1,1,9,2022-06-25 01:28:05,4.1,35.579,6.939,15.82
958,1,1,9,2022-06-25 01:28:05,4.1,35.572,6.942,15.827
959,1,1,9,2022-06-25 01:28:05,4.1,35.565,6.942,15.816
960,1,1,9,2022-06-25 01:28:05,4.1,35.556,6.942,15.826
961,1,1,9,2022-06-25 01:29:45,4.1,35.55,6.945,15.806
962,1,1,9,2022-06-25 01:29:45,4.1,35.538,6.946,15.848
963,1,1,9,2022-06-25 01:29:45,4.1,35.468,6.885,15.873
964,1,1,9,2022-06-25 01:29:45,4.1,35.458,6.888,15.886
965,1,1,9,2022-06-25 01:29:45,4.1,35.454,6.887,15.887
966,1,1,9,2022-06-25 01:29:45,4.1,35.447,6.888,15.887
967,1,1,9,2022-06-25 01:29:45,4.0,35.444,6.885,15.873
968,1,1,9,2022-06-25 01:29:45,4.0,35.435,6.943,15.858
969,1,1,9,2022-06-25 01:29:45,4.0,35.31,6.884,15.879
970,1,1,9,2022-06-25 01:29:45,4.0,35.27,6.884,15.874
971,1,1,9,2022-06-25 01:31:25,4.0,35.256,6.883,15.878
972,1,1,9,2022-06-25 01:31:25,4.0,35.246,6.884,15.882
973,1,1,9,2022-06-25 01:31:25,4.0,35.241,6.883,15.877
974,1,1,9,2022-06-25 01:31:25,4.0,35.212,6.881,15.872
975,1,1,9,2022-06-25 01:31:25,3.9,35.192,6.881,15.881
976,1,1,9,2022-06-25 01:31:25,4.0,35.179,6.88,15.878
977,1,1,9,2022-06-25 01:31:25,4.0,35.172,6.878,15.893
978,1,1,9,2022-06-25 01:31:25,4.0,35.166,6.878,15.875
979,1,1,9,2022-06-25 01:31:25,4.0,35.147,6.877,15.879
980,1,1,9,2022-06-25 01:31:25,4.0,35.141,6.876,15.872
981,1,1,9,2022-06-25 01:33:05,3.9,35.127,6.875,15.887
982,1,1,9,2022-06-25 01:33:05,3.9,35.123,6.875,15.891
983,1,1,9,2022-06-25 01:33:05,3.9,35.128,6.873,15.897
984,1,1,9,2022-06-25 01:33:05,3.9,35.137,6.874,15.901
985,1,1,9,2022-06-25 01:33:05,4.0,35.139,6.872,15.891
986,1,1,9,2022-06-25 01:33:05,4.0,35.123,6.871,15.946
987,1,1,9,2022-06-25 01:33:05,3.9,35.121,6.87,15.908
988,1,1,9,2022-06-25 01:33:05,3.9,35.115,6.869,15.899
989,1,1,9,2022-06-25 01:33:05,4.0,35.112,6.87,15.943
990,1,1,9,2022-06-25 01:33:05,4.0,35.113,6.869,15.905
991,1,1,9,2022-06-25 01:34:52,3.9,35.121,6.868,15.899
992,1,1,9,2022-06-25 01:34:52,3.9,35.106,6.868,16.014
993,1,1,9,2022-06-25 01:34:52,3.9,35.114,6.865,16.003
994,1,1,9,2022-06-25 01:34:52,3.8,35.097,6.865,16.063
995,1,1,9,2022-06-25 01:34:52,3.6,35.082,6.865,16.101
996,1,1,9,2022-06-25 01:34:52,3.4,35.067,6.864,16.265
997,1,1,9,2022-06-25 01:34:52,3.2,35.112,6.864,16.397
998,1,1,9,2022-06-25 01:34:52,3.0,35.137,6.868,16.482
999,1,1,9,2022-06-25 01:34:52,2.8,35.212,6.906,16.557
1000,1,1,9,2022-06-25 01:34:52,2.1,35.127,6.894,17.232
1001,1,2,5,2022-06-25 05:04:52,0.9,35.056,6.895,17.341
1002,1,2,5,2022-06-25 05:04:52,0.3,35.038,6.898,17.371
1003,1,2,5,2022-06-25 05:04:52,0.2,35.032,6.901,17.385
1004,1,2,5,2022-06-25 05:04:52,0.2,35.033,6.905,17.388
1005,1,2,5,2022-06-25 05:04:52,0.2,35.028,6.903,17.389
1006,1,2,5,2022-06-25 05:04:52,0.1,35.033,6.908,17.39
1007,1,2,5,2022-06-25 05:04:52,0.1,36.032,6.908,17.399
1027,1,2,5,2022-06-25 05:04:52,0.1,37.545,6.839,17.878
1029,1,2,5,2022-06-25 05:04:52,0.1,37.556,6.848,17.888
1030,1,2,5,2022-06-25 05:04:52,0.1,37.562,6.856,17.897
1031,1,2,5,2022-06-25 05:08:12,0.1,37.561,6.859,17.901
1032,1,2,5,2022-06-25 05:08:12,0.1,37.562,6.858,17.906
1033,1,2,5,2022-06-25 05:08:12,0.1,37.564,6.861,17.91
1034,1,2,5,2022-06-25 05:08:12,0.1,37.571,6.869,17.915
1035,1,2,5,2022-06-25 05:08:12,0.1,37.569,6.867,17.91
1036,1,2,5,2022-06-25 05:08:12,0.2,37.571,6.87,17.92
1037,1,2,5,2022-06-25 05:08:12,0.2,37.573,6.873,17.922
1038,1,2,5,2022-06-25 05:08:12,0.2,37.575,6.875,17.926
1039,1,2,5,2022-06-25 05:08:12,0.2,37.58,6.878,17.941
1040,1,2,5,2022-06-25 05:08:12,0.2,37.58,6.883,17.95
1041,1,2,5,2022-06-25 05:11:32,0.2,37.575,6.881,17.963
1042,1,2,5,2022-06-25 05:11:32,0.2,37.573,6.881,17.981
1043,1,2,5,2022-06-25 05:11:32,0.3,37.257,6.883,17.986
1044,1,2,5,2022-06-25 05:11:32,0.3,37.008,6.884,17.99
1045,1,2,5,2022-06-25 05:11:32,0.3,36.824,6.889,17.993
1046,1,2,5,2022-06-25 05:11:32,0.3,36.666,6.887,17.994
1047,1,2,5,2022-06-25 05:11:32,0.4,36.539,6.891,17.996
1048,1,2,5,2022-06-25 05:11:32,0.4,36.415,6.891,17.996
1049,1,2,5,2022-06-25 05:11:32,0.4,36.317,6.891,17.998
1050,1,2,5,2022-06-25 05:11:32,0.4,36.24,6.894,17.997
1051,1,2,5,2022-06-25 05:14:52,0.4,36.165,6.893,17.998
1052,1,2,5,2022-06-25 05:14:52,0.5,36.093,6.892,17.998
1053,1,2,5,2022-06-25 05:14:52,0.5,36.061,6.897,18.001
1054,1,2,5,2022-06-25 05:14:52,0.5,36.027,6.896,17.999
1055,1,2,5,2022-06-25 05:14:52,0.5,35.993,6.896,18.0
1056,1,2,5,2022-06-25 05:14:52,0.5,35.98,6.9,18.002
1057,1,2,5,2022-06-25 05:14:52,0.5,35.977,6.9,18.001
1058,1,2,5,2022-06-25 05:14:52,0.5,35.95,6.898,17.995
1059,1,2,5,2022-06-25 05:14:52,0.5,35.925,6.898,17.996
1060,1,2,5,2022-06-25 05:14:52,0.5,35.903,6.9,17.993
1061,1,2,5,2022-06-25 05:18:12,0.5,35.875,6.9,17.997
1062,1,2,5,2022-06-25 05:18:12,0.5,35.864,6.901,17.997
1063,1,2,5,2022-06-25 05:18:12,0.5,35.864,6.902,17.997
1064,1,2,5,2022-06-25 05:18:12,0.5,35.874,6.902,17.997
1065,1,2,5,2022-06-25 05:18:12,0.5,35.866,6.901,17.997
1066,1,2,5,2022-06-25 05:18:12,0.6,35.833,6.903,17.997
1067,1,2,5,2022-06-25 05:18:12,0.7,35.795,6.902,18.0
1068,1,2,5,2022-06-25 05:18:12,0.7,35.78,6.904,17.999
1069,1,2,5,2022-06-25 05:18:12,0.7,35.759,6.904,17.999
1070,1,2,5,2022-06-25 05:18:12,0.9,35.742,6.904,18.002
1071,1,2,5,2022-06-25 05:21:32,1.1,35.739,6.907,17.95
1072,1,2,5,2022-06-25 05:21:32,1.1,35.733,6.905,17.919
1073,1,2,5,2022-06-25 05:21:32,1.1,35.664,6.904,17.925
1074,1,2,5,2022-06-25 05:21:32,1.1,35.601,6.902,17.933
1075,1,2,5,2022-06-25 05:21:32,1.5,35.564,6.901,17.82
1076,1,2,5,2022-06-25 05:21:32,1.6,35.548,6.901,17.746
1077,1,2,5,2022-06-25 05:21:32,1.6,35.488,6.899,17.669
1078,1,2,5,2022-06-25 05:21:32,1.6,35.434,6.899,17.644
1079,1,2,5,2022-06-25 05:21:32,1.8,35.381,6.898,17.611
1080,1,2,5,2022-06-25 05:21:32,2.0,35.339,6.896,17.562
1081,1,2,9,2022-06-25 06:54:44,2.0,35.293,6.896,17.565
1082,1,2,9,2022-06-25 06:54:44,2.0,35.234,6.893,17.591
1083,1,2,9,2022-06-25 06:54:44,2.0,35.177,6.892,17.599
1084,1,2,9,2022-06-25 06:54:44,2.0,35.14,6.896,17.571
1085,1,2,9,2022-06-25 06:54:44,2.1,35.115,6.894,17.573
1086,1,2,9,2022-06-25 06:54:44,2.2,35.105,6.893,17.554
1087,1,2,9,2022-06-25 06:54:44,2.2,35.096,6.89,17.538
1088,1,2,9,2022-06-25 06:54:44,2.7,35.112,6.891,17.475
1089,1,2,9,2022-06-25 06:54:44,3.1,35.28,6.889,16.591
1090,1,2,9,2022-06-25 06:54:44,32.9,42.865,6.297,4.449
1091,1,2,9,2022-06-25 06:56:25,33.0,42.893,6.316,4.444
1092,1,2,9,2022-06-25 06:56:25,32.9,42.909,6.326,4.443
1093,1,2,9,2022-06-25 06:56:25,32.9,42.924,6.338,4.446
1094,1,2,9,2022-06-25 06:56:25,33.0,42.938,6.347,4.449
1095,1,2,9,2022-06-25 06:56:25,32.9,42.949,6.356,4.455
1096,1,2,9,2022-06-25 06:56:25,32.9,42.957,6.363,4.455
1097,1,2,9,2022-06-25 06:56:25,33.0,42.964,6.37,4.462
1098,1,2,9,2022-06-25 06:56:25,32.9,42.972,6.375,4.463
1099,1,2,9,2022-06-25 06:56:25,33.0,42.979,6.379,4.471
1100,1,2,9,2022-06-25 06:56:25,32.9,42.982,6.383,4.478
1101,1,2,9,2022-06-25 06:58:05,33.0,42.986,6.385,4.475
1102,1,2,9,2022-06-25 06:58:05,32.9,42.989,6.386,4.484
1103,1,2,9,2022-06-25 06:58:05,32.9,42.992,6.389,4.494
1104,1,2,9,2022-06-25 06:58:05,33.0,42.992,6.391,4.509
1105,1,2,9,2022-06-25 06:58:05,32.9,42.994,6.391,4.489
1106,1,2,9,2022-06-25 06:58:05,33.0,42.997,6.391,4.489
1107,1,2,9,2022-06-25 06:58:05,32.9,42.999,6.39,4.499
1108,1,2,9,2022-06-25 06:58:05,33.0,43.001,6.391,4.507
1109,1,2,9,2022-06-25 06:58:05,32.9,43.0,6.389,4.499
1110,1,2,9,2022-06-25 06:58:05,33.0,43.006,6.391,4.499
1111,1,2,9,2022-06-25 06:59:45,32.9,43.01,6.392,4.516
1112,1,2,9,2022-06-25 06:59:45,33.0,43.008,6.391,4.525
1113,1,2,9,2022-06-25 06:59:45,32.9,43.009,6.39,4.518
