;"Cycle number";"Cycle day (day)";"Cycle hour (minute)";"Type (0:Ev 1:Pump)";"Hour (minute)";"Pressure (dbar)";"Activation delay (cs)";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;24;226;1234;0;134;250;5
;;;;0;154;262;57
;;;;0;279;480;37
;;;;0;384;691;18
;;;;0;474;833;8
;;;;0;544;904;5
;;;;0;579;953;5
;;;;0;13634;1003;5
;;;;0;13674;1057;35
;;;;0;13819;1352;30
;;;;0;13959;1655;13
;;;;0;14039;1805;7
;;;;0;14129;1892;5;;
;24;226;1234;0;14179;1959;5
;;;;1;14293;2029;720
;;;;1;14295;2024;720
;;;;1;14311;1945;720
;;;;1;14367;1618;720
;;;;1;14393;1474;720
;;;;1;14438;1221;720
;;;;1;14472;1034;720
;;;;1;14518;758;720
;;;;1;14564;482;720
;;;;1;14588;343;720
;;;;1;14604;238;720
;;;;1;14606;231;720;;
;24;226;1234;1;14608;222;720
;;;;1;14628;50;720
;;;;1;14630;41;720
;;;;1;14650;0;24000
;;;;0;0;0;0
;;;;0;0;0;0
;;;;0;0;0;0
;;;;0;0;0;0
;;;;0;0;0;0
;;;;0;0;0;0
;;;;0;0;0;0
;;;;0;0;0;0
;;;;0;0;0;0;;
