;"Cycle number";Hour;Minute;Second;"CTD - Pressure (dbar)";"CTD - Temperature (°C)";"CTD - Salinity (PSU)";"CTD - Salinity correction (°C)";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;21;4954;4;6;-0.0;2.006;0.157;3.058
;;;;;0.1;2.970;1.102;3.026
;;;;;0.2;3.043;34.427;3.015
;;;;;0.1;2.496;34.865;3.015
;;;;;0.2;3.043;34.421;3.004
;;;;;-0.0;2.752;0.230;3.012
;;;;;-0.0;2.936;0.565;3.004
;;;;;-0.0;2.356;0.214;2.988
;;;;;0.1;2.525;0.406;2.986
;;;;;0.2;2.368;35.160;2.986
;;;;;1000.0;0.000;0.000;-5.000;;;;;
