;"Cycle number";Hour;Minute;Second;"CTD - Pressure (dbar)";"CTD - Temperature (°C)";"CTD - Salinity (PSU)";"CTD - Salinity correction (°C)";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;21;4947;56;39;1977.1;3.113;34.919;3.112
;;;;;1952.1;3.134;34.919;3.125
;;;;;1920.3;3.158;34.919;3.149
;;;;;1888.3;3.188;34.919;3.176
;;;;;1856.2;3.212;34.919;3.202
;;;;;1824.2;3.242;34.919;3.232
;;;;;1792.0;3.260;34.919;3.253
;;;;;1760.2;3.286;34.919;3.274
;;;;;1728.3;3.313;34.918;3.299
;;;;;1696.1;3.347;34.918;3.333
;;;;;1664.3;3.371;34.918;3.361;;;;;
;21;4949;0;34;1632.3;3.391;34.917;3.382
;;;;;1600.0;3.412;34.915;3.402
;;;;;1568.2;3.429;34.913;3.420
;;;;;1536.1;3.441;34.911;3.434
;;;;;1504.2;3.449;34.908;3.445
;;;;;1472.1;3.459;34.906;3.453
;;;;;1440.3;3.464;34.904;3.461
;;;;;1408.2;3.466;34.902;3.464
;;;;;1376.3;3.466;34.898;3.467
;;;;;1344.2;3.463;34.895;3.463
;;;;;1312.2;3.458;34.892;3.460;;;;;
;21;4950;3;22;1280.0;3.463;34.890;3.460
;;;;;1248.3;3.477;34.890;3.470
;;;;;1216.2;3.486;34.888;3.481
;;;;;1184.3;3.497;34.887;3.491
;;;;;1152.2;3.514;34.887;3.508
;;;;;1120.2;3.524;34.886;3.519
;;;;;1088.3;3.537;34.885;3.530
;;;;;1056.1;3.565;34.886;3.549
;;;;;1024.2;3.587;34.886;3.575
;;;;;992.2;3.605;34.885;3.596
;;;;;960.2;3.608;34.881;3.606;;;;;
;21;4951;6;10;928.2;3.624;34.879;3.610
;;;;;896.1;3.662;34.881;3.646
;;;;;864.1;3.663;34.879;3.663
;;;;;832.2;3.674;34.877;3.666
;;;;;800.1;3.682;34.874;3.677
;;;;;768.2;3.672;34.869;3.674
;;;;;736.3;3.668;34.862;3.666
;;;;;704.3;3.736;34.865;3.707
;;;;;672.0;3.776;34.867;3.750
;;;;;640.1;3.832;34.871;3.797
;;;;;608.3;3.870;34.872;3.836;;;;;
;21;4952;7;6;576.2;3.934;34.876;3.893
;;;;;544.2;3.978;34.876;3.947
;;;;;512.2;4.014;34.876;3.985
;;;;;480.3;4.045;34.874;4.020
;;;;;448.3;4.112;34.875;4.066
;;;;;416.3;4.233;34.884;4.166
;;;;;397.8;4.242;34.881;4.225
;;;;;393.1;4.229;34.879;4.225
;;;;;388.1;4.218;34.877;4.226
;;;;;383.1;4.212;34.875;4.218
;;;;;378.1;4.239;34.876;4.218;;;;;
;21;4952;44;27;373.1;4.273;34.878;4.225
;;;;;367.9;4.301;34.881;4.241
;;;;;363.1;4.293;34.879;4.246
;;;;;358.1;4.242;34.873;4.251
;;;;;353.1;4.194;34.865;4.240
;;;;;348.1;4.197;34.864;4.224
;;;;;343.0;4.198;34.862;4.213
;;;;;338.1;4.200;34.861;4.205
;;;;;333.0;4.206;34.860;4.200
;;;;;328.0;4.217;34.859;4.199
;;;;;323.1;4.218;34.859;4.201;;;;;
;21;4952;53;15;318.1;4.219;34.859;4.201
;;;;;313.1;4.226;34.859;4.210
;;;;;308.1;4.247;34.859;4.206
;;;;;303.0;4.277;34.861;4.221
;;;;;298.1;4.297;34.863;4.229
;;;;;293.1;4.302;34.863;4.252
;;;;;288.1;4.303;34.863;4.264
;;;;;283.1;4.302;34.862;4.264
;;;;;278.1;4.304;34.862;4.275
;;;;;273.1;4.310;34.862;4.282
;;;;;268.1;4.324;34.863;4.291;;;;;
;21;4953;2;25;263.1;4.352;34.865;4.299
;;;;;258.1;4.361;34.865;4.312
;;;;;253.1;4.365;34.864;4.322
;;;;;248.0;4.374;34.863;4.334
;;;;;243.1;4.390;34.864;4.343
;;;;;238.1;4.403;34.864;4.354
;;;;;233.1;4.423;34.865;4.370
;;;;;228.1;4.451;34.867;4.383
;;;;;223.1;4.459;34.867;4.401
;;;;;218.1;4.459;34.862;4.416
;;;;;213.1;4.540;34.870;4.431;;;;;
;21;4953;12;27;208.1;4.539;34.871;4.463
;;;;;203.1;4.527;34.867;4.483
;;;;;200.4;4.530;34.867;4.486
;;;;;200.2;4.530;34.866;4.492
;;;;;200.1;4.530;34.867;4.489
;;;;;200.0;4.530;34.867;4.486
;;;;;199.9;4.530;34.867;4.497
;;;;;199.9;4.530;34.866;4.481
;;;;;199.8;4.529;34.866;4.494
;;;;;199.7;4.528;34.866;4.489
;;;;;199.6;4.527;34.866;4.489;;;;;
;21;4953;14;5;199.5;4.526;34.866;4.494
;;;;;199.4;4.526;34.867;4.492
;;;;;199.3;4.526;34.866;4.494
;;;;;199.3;4.526;34.867;4.486
;;;;;199.2;4.526;34.865;4.494
;;;;;199.1;4.525;34.866;4.494
;;;;;199.0;4.526;34.866;4.497
;;;;;198.9;4.526;34.866;4.497
;;;;;198.8;4.526;34.866;4.489
;;;;;198.8;4.525;34.866;4.492
;;;;;198.7;4.525;34.866;4.492;;;;;
;21;4953;14;16;198.6;4.525;34.866;4.492
;;;;;198.5;4.524;34.866;4.489
;;;;;198.4;4.525;34.866;4.492
;;;;;198.3;4.530;34.866;4.499
;;;;;198.3;4.534;34.865;4.492
;;;;;198.2;4.535;34.865;4.494
;;;;;198.1;4.539;34.864;4.492
;;;;;198.0;4.540;34.864;4.489
;;;;;197.9;4.541;34.865;4.494
;;;;;197.8;4.541;34.864;4.499
;;;;;197.7;4.541;34.865;4.497;;;;;
;21;4953;14;27;197.7;4.541;34.865;4.486
;;;;;197.6;4.541;34.865;4.497
;;;;;197.5;4.541;34.864;4.489
;;;;;197.4;4.541;34.864;4.499
;;;;;197.3;4.541;34.865;4.497
;;;;;197.2;4.540;34.865;4.499
;;;;;197.2;4.539;34.865;4.499
;;;;;197.1;4.538;34.865;4.497
;;;;;197.0;4.538;34.865;4.497
;;;;;196.9;4.537;34.865;4.497
;;;;;196.8;4.537;34.865;4.497;;;;;
;21;4953;14;38;196.7;4.537;34.864;4.489
;;;;;196.7;4.537;34.865;4.494
