;"Cycle number";"Cycle day (day)";"Cycle hour (minute)";"Type (0:Ev 1:Pump)";"Hour (minute)";"Pressure (dbar)";"Activation delay (cs)";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;23;216;935;0;146;278;5
;;;;0;171;298;56
;;;;0;296;561;24
;;;;0;386;714;17
;;;;0;471;837;9
;;;;0;531;910;5
;;;;0;581;957;5
;;;;0;13633;1010;5
;;;;0;13698;1064;35
;;;;0;13853;1364;28
;;;;0;13988;1650;14
;;;;0;14068;1796;8
;;;;0;14153;1907;5;;
;23;216;935;0;14208;1966;5
;;;;1;14291;2034;720
;;;;1;14293;2027;720
;;;;1;14323;1869;720
;;;;1;14357;1682;720
;;;;1;14412;1384;720
;;;;1;14448;1176;720
;;;;1;14482;990;720
;;;;1;14531;710;720
;;;;1;14577;458;720
;;;;1;14623;196;720
;;;;1;14653;11;720
;;;;1;14672;1;24000;;
