;"Cycle number";Hour;Minute;Second;"CTD - Pressure (dbar)";"CTD - Temperature (°C)";"CTD - Salinity (PSU)";"CTD - Salinity correction (°C)";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;23;5437;48;33;2010.3;3.113;34.920;3.116
;;;;;1984.3;3.123;34.920;3.121
;;;;;1952.1;3.158;34.920;3.144
;;;;;1920.2;3.180;34.920;3.169
;;;;;1888.4;3.218;34.920;3.202
;;;;;1856.2;3.270;34.920;3.249
;;;;;1824.2;3.327;34.919;3.301
;;;;;1792.2;3.373;34.918;3.354
;;;;;1760.1;3.394;34.917;3.384
;;;;;1728.2;3.404;34.916;3.399
;;;;;1696.2;3.423;34.914;3.415;;;;;
;23;5438;52;44;1664.2;3.437;34.913;3.430
;;;;;1632.2;3.435;34.913;3.435
;;;;;1600.2;3.440;34.912;3.438
;;;;;1568.2;3.452;34.910;3.445
;;;;;1536.4;3.456;34.909;3.452
;;;;;1504.2;3.456;34.908;3.454
;;;;;1472.2;3.460;34.906;3.456
;;;;;1440.2;3.463;34.903;3.460
;;;;;1408.2;3.465;34.899;3.463
;;;;;1376.2;3.464;34.897;3.464
;;;;;1344.0;3.461;34.893;3.462;;;;;
;23;5439;54;31;1312.3;3.453;34.887;3.457
;;;;;1280.3;3.449;34.885;3.450
;;;;;1248.3;3.449;34.883;3.449
;;;;;1216.2;3.452;34.882;3.450
;;;;;1184.1;3.458;34.882;3.455
;;;;;1152.1;3.470;34.882;3.463
;;;;;1120.2;3.503;34.885;3.488
;;;;;1088.3;3.532;34.886;3.519
;;;;;1056.2;3.548;34.886;3.541
;;;;;1024.2;3.567;34.884;3.560
;;;;;992.3;3.586;34.884;3.577;;;;;
;23;5441;2;38;960.2;3.602;34.883;3.595
;;;;;928.3;3.605;34.880;3.605
;;;;;896.4;3.619;34.879;3.612
;;;;;864.1;3.681;34.881;3.650
;;;;;832.2;3.699;34.878;3.690
;;;;;800.2;3.706;34.873;3.699
;;;;;768.2;3.722;34.872;3.712
;;;;;736.1;3.731;34.870;3.723
;;;;;704.2;3.790;34.870;3.760
;;;;;672.1;3.796;34.867;3.785
;;;;;640.3;3.810;34.866;3.793;;;;;
;23;5442;0;45;608.2;3.876;34.871;3.837
;;;;;576.1;3.943;34.876;3.895
;;;;;544.2;4.042;34.884;3.986
;;;;;512.1;4.137;34.889;4.082
;;;;;480.2;4.210;34.888;4.163
;;;;;448.2;4.246;34.887;4.216
;;;;;416.2;4.274;34.885;4.252
;;;;;397.7;4.281;34.884;4.264
;;;;;393.1;4.285;34.883;4.268
;;;;;388.1;4.284;34.882;4.271
;;;;;383.1;4.287;34.881;4.271;;;;;
;23;5442;38;37;378.1;4.288;34.880;4.272
;;;;;373.1;4.289;34.881;4.274
;;;;;368.1;4.296;34.881;4.276
;;;;;363.1;4.297;34.880;4.279
;;;;;358.1;4.305;34.880;4.285
;;;;;353.1;4.308;34.878;4.287
;;;;;348.1;4.297;34.876;4.289
;;;;;343.1;4.292;34.875;4.291
;;;;;338.1;4.295;34.874;4.288
;;;;;333.1;4.303;34.874;4.288
;;;;;328.1;4.327;34.875;4.291;;;;;
;23;5442;48;22;323.1;4.384;34.879;4.302
;;;;;318.1;4.414;34.881;4.326
;;;;;313.1;4.420;34.881;4.349
;;;;;308.1;4.416;34.882;4.367
;;;;;303.1;4.404;34.879;4.377
;;;;;298.1;4.403;34.877;4.382
;;;;;293.1;4.406;34.876;4.385
;;;;;288.1;4.408;34.876;4.390
;;;;;283.1;4.407;34.874;4.392
;;;;;278.1;4.403;34.871;4.394
;;;;;273.1;4.420;34.870;4.395;;;;;
;23;5442;58;41;268.1;4.505;34.874;4.410
;;;;;263.1;4.529;34.876;4.438
;;;;;258.1;4.534;34.877;4.463
;;;;;253.1;4.539;34.878;4.484
;;;;;248.1;4.540;34.877;4.499
;;;;;243.1;4.542;34.877;4.508
;;;;;238.1;4.545;34.877;4.518
;;;;;233.1;4.549;34.878;4.521
;;;;;228.1;4.554;34.877;4.526
;;;;;223.1;4.567;34.875;4.535
;;;;;218.1;4.570;34.873;4.547;;;;;
;23;5443;9;30;213.1;4.570;34.873;4.548
;;;;;208.1;4.571;34.872;4.554
;;;;;203.1;4.575;34.871;4.558
;;;;;200.4;4.567;34.870;4.564
;;;;;200.2;4.567;34.870;4.561
;;;;;200.1;4.567;34.869;4.559
;;;;;200.0;4.567;34.869;4.559
;;;;;199.9;4.566;34.869;4.564
;;;;;199.8;4.566;34.870;4.561
;;;;;199.7;4.565;34.869;4.559
;;;;;199.6;4.565;34.868;4.559;;;;;
;23;5443;12;6;199.6;4.564;34.869;4.561
;;;;;199.5;4.563;34.869;4.554
;;;;;199.4;4.564;34.869;4.559
;;;;;199.3;4.563;34.868;4.564
;;;;;199.2;4.563;34.869;4.564
;;;;;199.1;4.564;34.869;4.556
;;;;;199.0;4.564;34.868;4.556
;;;;;199.0;4.563;34.869;4.556
;;;;;198.9;4.563;34.869;4.561
;;;;;198.8;4.563;34.869;4.564
;;;;;198.7;4.562;34.867;4.564;;;;;
;23;5443;12;17;198.6;4.562;34.868;4.554
;;;;;198.5;4.563;34.869;4.559
