;"Cycle number";"Cycle day (day)";"Cycle hour (minute)";"Type (0:Ev 1:Pump)";"Hour (minute)";"Pressure (dbar)";"Activation delay (cs)";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;26;247;374;0;114;278;5
;;;;0;154;327;29
;;;;0;204;439;50
;;;;0;314;695;18
;;;;0;394;816;11
;;;;0;464;906;5
;;;;0;524;959;5
;;;;0;13654;1014;5
;;;;0;13709;1065;35
;;;;0;13839;1370;28
;;;;0;13964;1660;13
;;;;0;14059;1811;7
;;;;0;14114;1897;5;;
;26;247;374;0;14164;1956;5
;;;;1;14313;2024;720
;;;;1;14315;2017;720
;;;;1;14351;1823;720
;;;;1;14385;1632;720
;;;;1;14427;1395;720
;;;;1;14469;1158;720
;;;;1;14495;1013;720
;;;;1;14549;712;720
;;;;1;14583;518;720
;;;;1;14645;152;720
;;;;1;14667;20;720
;;;;1;14685;0;24000;;
