;"Cycle number";Hour;Minute;Second;"CTD - Pressure (dbar)";"CTD - Temperature (°C)";"CTD - Salinity (PSU)";"CTD - Salinity correction (°C)";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;25;5710;0;2;996.4;3.626;34.827;3.634
;;;;;996.9;3.616;34.828;3.624
;;;;;997.5;3.639;34.828;3.645
;;;;;996.4;3.604;34.826;3.610
;;;;;998.7;3.575;34.826;3.581
;;;;;996.8;3.630;34.831;3.637
;;;;;998.5;3.611;34.829;3.621
;;;;;1000.2;3.588;34.826;3.597
;;;;;996.3;3.615;34.830;3.626
;;;;;998.4;3.638;34.829;3.637
;;;;;998.4;3.617;34.831;3.626;;;;;
;25;5842;0;2;995.7;3.637;34.830;3.645
;;;;;992.9;3.590;34.830;3.594
;;;;;1000.1;3.589;34.829;3.594
;;;;;1004.3;3.599;34.830;3.608
;;;;;995.2;3.587;34.830;3.594
;;;;;997.2;3.580;34.830;3.586
;;;;;996.1;3.581;34.831;3.586
;;;;;1000.0;0.000;0.000;-5.000
;;;;;1000.0;0.000;0.000;-5.000
;;;;;1000.0;0.000;0.000;-5.000
;;;;;1000.0;0.000;0.000;-5.000;;;;;
