;"Cycle number";"Cycle day (day)";"Cycle hour (minute)";"Type (0:Ev 1:Pump)";"Hour (minute)";"Pressure (dbar)";"Activation delay (cs)";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;16;145;278;0;51;51;18
;;;;0;56;53;192
;;;;0;136;168;84
;;;;0;251;426;36
;;;;0;356;630;22
;;;;0;441;773;14
;;;;0;531;885;6
;;;;0;571;933;5
;;;;0;13630;990;5
;;;;0;13695;1039;35
;;;;0;13825;1356;27
;;;;0;13975;1636;14
;;;;0;14045;1785;9;;
;16;145;278;0;14130;1915;5
;;;;1;14297;1982;720
;;;;1;14299;1976;720
;;;;1;14327;1825;720
;;;;1;14361;1638;720
;;;;1;14419;1318;720
;;;;1;14451;1142;720
;;;;1;14505;859;720
;;;;1;14534;704;720
;;;;1;14584;420;720
;;;;1;14630;153;720
;;;;1;14646;65;720
;;;;1;14654;17;720;;
;16;145;278;1;14673;1;24000
;;;;0;0;0;0
;;;;0;0;0;0
;;;;0;0;0;0
;;;;0;0;0;0
;;;;0;0;0;0
;;;;0;0;0;0
;;;;0;0;0;0
;;;;0;0;0;0
;;;;0;0;0;0
;;;;0;0;0;0
;;;;0;0;0;0
;;;;0;0;0;0;;
