;"Cycle number";"Cycle day (day)";"Cycle hour (minute)";"Type (0:Ev 1:Pump)";"Hour (minute)";"Pressure (dbar)";"Activation delay (cs)";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;25;237;89;0;191;461;5
;;;;0;261;511;22
;;;;0;356;650;21
;;;;0;441;787;13
;;;;0;526;890;6
;;;;0;571;943;5
;;;;0;13639;998;5
;;;;0;13704;1052;35
;;;;0;13844;1363;27
;;;;0;13969;1647;13
;;;;0;14049;1782;9
;;;;0;14129;1905;5
;;;;1;14306;1983;720;;
;25;237;89;1;14308;1977;720
;;;;1;14328;1873;720
;;;;1;14384;1538;720
;;;;1;14400;1452;720
;;;;1;14454;1157;720
;;;;1;14502;875;720
;;;;1;14526;746;720
;;;;1;14588;374;720
;;;;1;14622;186;720
;;;;1;14666;1;24000
;;;;0;0;0;0
;;;;0;0;0;0
;;;;0;0;0;0;;
