;"Cycle number";"Cycle day (day)";"Cycle hour (minute)";"Type (0:Ev 1:Pump)";"Hour (minute)";"Pressure (dbar)";"Activation delay (cs)";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;24;226;1233;0;108;189;7
;;;;0;133;207;70
;;;;0;238;389;52
;;;;0;368;632;24
;;;;0;458;809;10
;;;;0;543;904;5
;;;;0;573;948;5
;;;;0;5995;946;5
;;;;1;6075;1040;50
;;;;1;6080;1046;101
;;;;0;13635;998;5
;;;;0;13690;1056;35
;;;;0;13825;1355;29;;
;24;226;1233;0;13945;1660;13
;;;;0;14030;1823;6
;;;;0;14060;1863;10
;;;;1;14293;2026;720
;;;;1;14295;2020;720
;;;;1;14339;1778;720
;;;;1;14361;1658;720
;;;;1;14395;1478;720
;;;;1;14453;1157;720
;;;;1;14484;990;720
;;;;1;14544;648;720
;;;;1;14570;503;720
;;;;1;14614;253;720;;
;24;226;1233;1;14669;6;24000
;;;;0;0;0;0
;;;;0;0;0;0
;;;;0;0;0;0
;;;;0;0;0;0
;;;;0;0;0;0
;;;;0;0;0;0
;;;;0;0;0;0
;;;;0;0;0;0
;;;;0;0;0;0
;;;;0;0;0;0
;;;;0;0;0;0
;;;;0;0;0;0;;
